name,code
Respiflo,9632401000001102
Respiflo S,9632501000001103
Respifor,10105701000001109
Respillin,9325901000001109
Respontin,9326001000001100
Respreeza,13056901000001103
Restandol,9326101000001104
RestorD3,225371000001100
Retacrit,9620501000001101
Retalzem,9326201000001106
Retenere,13087801000001101
Retin-A,9326301000001102
Retinova,9326401000001105
Retrovir,9326501000001109
Retsevmo,92361000001103
Revamil,13129501000001106
Revatio,9326701000001103
Revaxis,9326801000001107
Revestive,12221501000001102
Revlimid,9326901000001101
Revocon,11071201000001107
Revolade,10543901000001106
Rewisca,12235001000001105
Rexocaine,9327001000001102
Reyataz,9327101000001101
Rezolsta,12231001000001108
Rheumacin LA,9327201000001108
Rheumadoron,9327301000001104
Rheumadoron 102A,9327401000001107
Rheumatac Retard,9327501000001106
Rheumox,9327601000001105
Rhino-Syrup Allergy,9327701000001100
Rhinocort,9327801000001109
Rhinodoron,12087801000001109
Rhinolast,9327901000001103
Rhophylac,9328001000001101
Rhotard SR,9328101000001100
Rhumalgan CR,9328201000001107
Rhumalgan SR,9328301000001103
Rhumalgan XL,9328401000001106
Riamet,9328501000001105
Riastap,10973001000001104
RiboEss,31471000001100
Richmond,9632601000001104
Ridaura,9328601000001109
Rideril,9328701000001104
Rienso,11471701000001105
Rifadin,9328801000001108
Rifater,9328901000001102
Rifinah,10713001000001101
Rigevidon,10548201000001105
Rilutek,9329201000001101
Rimactane,9329301000001105
Rimactazid 150,9329401000001102
Rimactazid 300,9329501000001103
Rimso-50,9645301000001102
Rinaspray,9329601000001104
Rino Clenil,9568901000001107
Rinvoq,114891000001103
Risperdal,9329701000001109
Risperdal Consta,9329801000001100
Risperdal Quicklet,9329901000001106
Ristaben,231931000001103
Ritalin,9330001000001100
Rivotril,9330101000001104
Rixathon,13058501000001107
Rixubis,12755401000001106
Rizmoic,31571000001104
Roaccutane,9330201000001106
RoActemra,10365801000001107
Robaxin,9330301000001102
Robinul,9330401000001105
Robinul-Neostigmine,9330501000001109
Robitussin,9330601000001108
Robitussin Chesty Cough,9330701000001103
Robitussin Chesty Cough with Congestion,9330801000001107
Robitussin Dry Cough,9330901000001101
RoC Sante,9745001000001109
Rocaltrol,9331001000001105
Rocephin,9331101000001106
Rodomel XL,9900801000001106
Roferon-A,9331201000001104
Rogitine,9331301000001108
Rohto Dry Eye Relief,11374101000001101
Rohypnol,9331401000001100
Roletra,11713801000001102
Rolufta Ellipta,232891000001101
Rommix,9331501000001101
Ropilynz XL,12912001000001106
Ropiqual XL,13113901000001106
Rosiced,9896501000001104
Rotarix,9558401000001109
Rowachol,9331601000001102
Rowatinex,9331701000001107
Rozex,9331801000001103
Rozlytrek,229471000001106
Rubraca,13273601000001107
Ruconest,10971501000001109
Rukobia,175031000001101
Rupafin,10363301000001103
Ruxience,226781000001109
Ryaltris,154881000001109
Rybelsus,229191000001101
Rybrevant,93861000001104
Rydapt,13116001000001103
Ryeqo,174291000001105
Rynacrom,9331901000001109
Rynacrom Allergy,9332001000001101
Rythmodan,9332101000001100
Rythmodan Retard,9332201000001107
S.O.S.,10540201000001107
Sabervel,11473901000001108
Sabril,9332401000001106
Saflutan,10365101000001104
Saizen,9332501000001105
Salactol,9332601000001109
Salagen,9332701000001104
Salamol,9332801000001108
Salamol Easi-Breathe,9332901000001102
Salamol Steri-Neb,9333001000001106
Salapin,9333101000001107
Salatac,9333201000001100
Salazopyrin,9333301000001109
Salazopyrin EN,9333401000001101
Salbulin,9333501000001102
Salbulin Novolizer,10371201000001104
Salcrozine,552991000001100
Salineb,13275101000001102
Salinum,9635601000001109
Salipraneb,10108801000001105
Salivace,9560501000001102
Saliveze,9565601000001107
Salivix,9333601000001103
Salivix Plus,12751601000001106
Salofalk,9333701000001108
Salonpas,9586901000001105
Salonpas Pain Relief Patch,13289501000001101
Salvacyl,10971201000001106
Samaritan,9333901000001105
Samsca,10364501000001108
Sanatogen Baby,9334001000001108
Sanatogen Complete A-Z,9334101000001109
Sanatogen High Protein,9334201000001102
Sanatogen Mother to be,11075101000001103
Sanatogen Vital 50+,9334301000001106
Sancuso,11973601000001103
"Sanderson's Throat Specific",12910101000001108
Sandimmun,9334401000001103
Sando-K,9334501000001104
Sandocal,9334601000001100
Sandocal+D,10102701000001104
Sandoglobulin,9334701000001105
Sandoglobulin NF,9334801000001101
Sandostatin,9334901000001107
Sandostatin LAR,9335001000001107
Sandrena,9335101000001108
Sanomigran,9335201000001101
Santizor XL,11470101000001102
Sapvit-D3,13043601000001100
Sarclisa,227491000001100
Sastravi,12225501000001104
Sativex,9900601000001107
Savene,9335301000001105
Savlon (chlorhexidine),9335401000001102
Savlon barrier,9335601000001104
Savlon Bites & Stings,9742401000001108
Savlon disinfectant,9742501000001107
Savlon Dry,9335501000001103
Savlon Dual Action,12613001000001102
Savlon First Aid Wash,10975001000001103
Saxenda,12909801000001107
Sayana Press,11710601000001106
Scandishake,9627701000001108
Scandonest plain,9335701000001109
Scandonest special,9335801000001100
Scanlux,9335901000001106
ScarSil,10367101000001109
Scemblix,482871000001106
Scenesse,227431000001101
Schering PC4,9336001000001102
Scheriproct,9571601000001101
"Scholl Athlete's Foot",9336101000001101
Scholl Corn and Callous removal,9586201000001100
Scholl Corn Removal,9336201000001108
Scholl Seal and Heal,9336401000001107
Schollmed Fungal Nail,13273101000001103
Sciargo,9645401000001105
Scintimun,12636001000001102
Scleron,9336501000001106
Scopoderm,9336601000001105
Sea-Legs,9336701000001100
Sebco,9336801000001109
Sebivo,9336901000001103
Sebomin MR,9337001000001104
Sebren MR,9337101000001103
Secadrex,9337201000001105
Seconal,9337301000001101
Sectral,9337401000001109
Securon,9337501000001108
Securon SR,9337701000001102
Sedonium,10544001000001109
Seebri Breezhaler,11472901000001100
Seffalair Spiromax,94081000001104
SeHCAT,153731000001104
Selenase,9337801000001106
Selenium-ACE,9337901000001100
SelenoPrecise,12466101000001105
Selexid,9338001000001103
Selincro,11712901000001100
Selsun,9338101000001102
Selsun Blue Anti-dandruff Deep Cleansing,10372201000001107
Selsun Blue Anti-dandruff Dual Action,10372301000001103
Selsun Blue Anti-dandruff Replenishing,10372401000001106
Semglee,13277401000001101
Semi-Daonil,9338201000001109
Semprex,9338301000001100
Senease Eighteen Years Plus,450691000001104
Senease Twelve Years Plus,450731000001108
Senncalax,9338401000001108
Senokot,9338501000001107
Senokot Comfort,10973701000001102
Senokot Direct Relief,9338601000001106
Senokot Dual Relief,9338701000001101
Senset,9563001000001100
Senshio,13130301000001107
SensiCare,9569001000001102
Sensodyne,9338901000001104
Sentanase Allergy Relief,430431000001103
Seotiapim XL,11711201000001102
Septanest,11468601000001104
Septopal,9339001000001109
Septrin,9339101000001105
Seractil,9339201000001103
Seravit,9632701000001109
Serc,9339301000001107
Serdolect,9339401000001104
Seredrin,9339501000001100
Sereflo,12911201000001108
Sereflo Ciphaler,94771000001103
Serenace,9339601000001101
Seretide Accuhaler,9558501000001108
Seretide Evohaler,9555101000001109
Serevent,9339701000001106
Serevent Accuhaler,9339801000001102
Serevent Evohaler,9339901000001108
Seroquel,9340001000001101
Seroquel XL,9895201000001109
Serotone-5HTP,9340101000001100
Seroxat,9340201000001107
Setlers Antacid,9340301000001103
Setlers Heartburn,9743101000001109
Setofilm,11971201000001104
Sevikar,10112101000001102
Sevikar HCT,10977201000001100
Sevodyne,12836401000001103
Sevredol,9340501000001105
Shingrix,93881000001106
Shortec,11981401000001109
SHS Flavour,12222301000001104
Sialanar,12881901000001108
Sibnayal,482031000001103
Sideromal,9897401000001101
Sifrol,232881000001103
Signifor,11469101000001100
Siklos,9896401000001103
SilDerm,11473401000001104
SilDerm Stretch Mark Prevention,12783701000001109
SilDerm Stretch Mark Repair,12783801000001100
SilDerm Triple Action Anti-Cellulite,12783901000001106
Silgel,9563101000001104
Silkis,9340601000001109
SimAlvia,13033901000001106
Simbrinza,12217201000001101
Simeco,9340701000001104
Similac High Energy,10544401000001104
Simplene,9340801000001108
Simponi,10708901000001105
Simulect,9340901000001102
Simvador,9341001000001106
Sinemet,10372501000001105
Sinemet CR,9341401000001101
Sinemet Plus,9341501000001102
Sinepin,9341601000001103
Sinequan,9341701000001108
Singulair,9341801000001104
Sinora,225871000001107
Sinotar,9563201000001106
Sinthrome,9341901000001105
Sinutab Non-Drowsy,9342001000001102
Siopel,9342101000001101
Siran,11472201000001105
Sirdupla,12468001000001108
Sirturo,12091601000001104
Sivextro,12466601000001101
Sixmo,92441000001108
Skelid,9342201000001108
Skilarence,13059601000001101
Skin Salvation,11078401000001103
Skinoren,9342301000001104
Skinsan,10106901000001103
Skintex,9342401000001107
Skudexa,13095101000001100
Skyrizi,721000001104
Sleep Aid,13048201000001106
Sleepeaze,9342501000001106
Slenyto,13288901000001100
SLO Drink 1,9639001000001104
SLO Drink 2,9620601000001102
SLO Drink 3,9624401000001107
SLO Drink Stage 1: IDDSI 2 Mildly Thick,13291901000001109
SLO Drink Stage 2: IDDSI 3 Moderately Thick,13292001000001101
SLO Milkshake+ IDDSI 1 Slightly Thick,231591000001109
SLO Milkshake+ IDDSI 2 Mildly Thick,12643601000001104
SLO Milkshake+ IDDSI 3 Moderately Thick,12643701000001109
SLO Milkshake+ IDDSI 4 Extremely Thick,231631000001109
Slo-Indo,9342601000001105
Slo-Phyllin,9342701000001100
Slo-Pro,9342801000001109
Slocinx XL,9342901000001103
Slofedipine,9343001000001107
Slofedipine XL,9343101000001108
Slofenac SR,9343201000001101
Slomon XL,9343301000001105
Slow Fe Folic,9343401000001102
Slow Sodium,9343501000001103
Slow-Fe,9343601000001104
Slow-K,9343701000001109
Slow-Trasicor,9343801000001100
Slozem,9343901000001106
Smartfish NutriFriend 1100,11971301000001108
Smartfish NutriFriend 600,11971401000001100
Smartfish Recharge,11971501000001101
Smartset GHV Gentamicin,9635701000001104
SmofKabiven,11475001000001105
SmofKabiven Electrolyte Free,11475701000001107
SmofKabiven extra Nitrogen,13126901000001108
SmofKabiven extra Nitrogen Electrolyte free,13127001000001107
SmofKabiven Low Osmo Peripheral,51271000001102
SmofKabiven Peripheral,11475101000001106
SMOFlipid,9332301000001103
Sno Tears,9344001000001109
Snor-eeze,9344101000001105
Snowfire,9344201000001103
Snufflebabe Cradle Cap,9344301000001107
SOD Anamix Infant,10110901000001103
Soda Mint,9344401000001104
SodiEye,13289001000001105
Sodiofolin,9344501000001100
Soffen,12455201000001102
Sofiperla,12619101000001103
Sofra-tulle,9744501000001101
Sofradex,9344601000001101
Soframycin,9344701000001106
Softacort,13095801000001108
SoftDrops,12092701000001101
Solacutan,30721000001101
Solaquin,9344801000001102
Solaraze,9344901000001108
Solatum,226571000001101
Soleve,11712501000001108
Solian,9345001000001108
Soliris,9345101000001109
Solivito N,9345201000001102
Soloc,9345301000001106
Solpadeine Headache,9345401000001103
Solpadeine Max,9345501000001104
Solpadeine Migraine,9345601000001100
Solpadeine Plus,9345701000001105
Solpadol,9345801000001101
Solpaflex,9345901000001107
Soltamox,9346001000001103
Soltel,12864301000001107
Soltran,12752701000001109
Solu-Cortef,9346101000001102
Solu-Medrone,9346201000001109
Solvazinc,9346301000001100
Somakit TOC,155191000001103
Somatuline Autogel,9346401000001108
Somatuline LA,9346501000001107
Somavert,9346601000001106
Sominex,9346701000001101
Sominex Herbal,9346801000001105
Somnite,9346901000001104
Somniton,12217801000001100
Sonata,9347001000001100
Sondalis 1.5,9639101000001103
Sondalis Fibre,9635801000001108
Sondalis ISO,9627801000001104
Sondate XL,11373101000001103
Sondelbay,532681000001105
Soneryl,9347101000001104
Soni-Slo SR,9347201000001106
SonoVue,9347301000001102
Soolantra,12466701000001106
Sootha,9347401000001105
Soothake,9347501000001109
Soothake Toothache,9347601000001108
Soothelip,9347701000001103
Sootheze,9749101000001107
Soothol,9347801000001107
Soprobec,13284901000001108
Soraway,9347901000001101
Sorbid-20 SA,9348001000001104
Sorbid-40 SA,10104701000001105
Sorbisterit,10979001000001101
Sotacor,9348101000001103
Souvenaid,11977801000001106
Sovaldi,12091901000001106
Spasmonal,9348201000001105
Spasmonal Fibre,9348301000001101
Spatone,12911301000001104
Spatone Iron-Plus,9348401000001109
SpectraBAN 25,9348501000001108
SpectraBAN Ultra,9348601000001107
Spectrila,12763301000001107
Spedra,12089101000001108
Spherox,13128601000001100
Spikevax,174231000001109
Spinraza,13079601000001104
Spiolto Respimat,12607001000001106
Spirigel,10550801000001106
Spiriva,9348701000001102
Spiriva Respimat,9348801000001106
Spiroco XL,10979801000001108
Spirospare,9348901000001100
Sporanox,9349001000001105
SportVis,11372701000001106
Spravato,226381000001108
Sprilon,9349201000001104
Sprycel,9349301000001108
SST - brand name,9642001000001106
"St. James' Balm",9642101000001107
Staladex,92381000001105
Stalevo,9349401000001100
Stalpex,13285001000001108
Stamaril,9349501000001101
Stamicis,12626801000001107
Stanek,12456801000001105
Staril,9349601000001102
Starlix,9565701000001102
Stayveer,13086401000001100
Stefluvin XL,10547101000001104
Steglatro,13282701000001100
Stelara,10101101000001106
Stelazine,9349701000001107
Stelazine Spansules,9349801000001103
Stellisept med,11071301000001103
Stemetil,9349901000001109
Ster-Zac (hexachlorophene),9350001000001104
Ster-Zac (triclosan),9350101000001103
Sterets,9350201000001105
Sterets Aquasol,9565801000001106
Sterets Chlorasol,9350301000001101
Sterets H,9350401000001109
Sterets Tisept,9350501000001108
Sterets Unisept,9350601000001107
Sterexidine,9350701000001102
Stericlens,9645601000001108
Sterimar,10106701000001100
Steripaste,9557501000001109
Stesolid,9350801000001106
Stexerol-D3,12225601000001100
Stiedex,9350901000001100
Stiedex LP,9351001000001109
Stiemycin,9351101000001105
Stilnoct,9351201000001103
Stingose,9351301000001107
Stirlescent,12642401000001107
Stivarga,11974801000001101
Strataderm,71881000001103
Strattera,9351401000001104
Strefen,9351501000001100
Strensiq,12628301000001103
Strepsils,9351601000001101
Strepsils Cough,9351701000001106
Strepsils Extra,9351801000001102
Strepsils Pain Relief,9351901000001108
Strepsils Pain Relief Plus,9352001000001100
Strepsils Sore Throat and Blocked Nose,9352101000001104
Strepsils Warm,10973801000001106
Streptase,9352201000001106
Stressless,9645701000001103
Striant SR,9352301000001102
Striascan,92691000001103
Stribild,11973701000001108
Strimvelis,154591000001109
Striverdi Respimat,12093901000001107
Strivit-D3,12756401000001101
Stromba,9352401000001105
Stronazon MR,9352501000001109
StructoKabiven,9352601000001108
Structolipid,9352701000001103
Stud 100,9352801000001107
Stugeron,9352901000001101
Sturiban,13086501000001101
Subcuvia,9353001000001105
Subgam,9353101000001106
Sublimaze,9353201000001104
Suboxone,9353301000001108
Subutex,9353401000001100
Sudafed 12 Hour Decongestant,9353601000001102
Sudafed Blocked Nose & Headache,10365201000001106
Sudafed Blocked Nose & Sinus,9897801000001104
Sudafed Blocked Nose (phenylephrine hydrochloride),9353701000001107
Sudafed Blocked Nose (xylometazoline),9353901000001109
Sudafed Chesty Coughs with Decongestant,9354201000001101
Sudafed Congestion Relief,12734601000001107
Sudafed Day,9897901000001105
Sudafed Day & Night,9898001000001107
Sudafed Decongestant (pseudoephedrine),9353801000001103
Sudafed Dry Coughs with Decongestant,9353501000001101
Sudafed Mucus Relief,11084501000001101
Sudafed Mucus Relief Triple Action Cold & Flu,11073301000001102
"Sudafed Non-Drowsy Children's",9744601000001102
Sudafed Non-Drowsy Congestion Cold and Flu,9740401000001107
Sudafed Non-Drowsy Dual Relief,9354001000001107
Sudafed Non-Drowsy inhalant,9742601000001106
Sudafed Plus,9354301000001105
Sudafed Sinus Pain Relief,13085101000001104
Sudafed Sinus Pressure & Pain,9354101000001108
Sudafed Sinus-Ease,13274001000001102
Sudocrem,9354401000001102
Sudosalve,226991000001109
Sukkarto SR,12092001000001103
Sulazine EC,9354501000001103
Suleo-M,9354601000001104
Suliqua,13286701000001101
Sulpitil,9354701000001109
Sulpor,9354801000001100
Sultrin Triple Sulfa,9354901000001106
Sunosi,230191000001107
Sunsense anti-ageing,12884701000001109
Sunsense daily,9355001000001106
Sunsense Kids,30871000001105
Sunsense lip,12884201000001101
Sunsense sensitive,30881000001107
Sunsense sport,12884601000001104
Sunsense sunsensitive,12884401000001102
Sunsense toddler,12884501000001103
Sunsense ultra,9355101000001107
Sunveniz XL,11708101000001103
SunVit-D3,11082401000001108
SunVit-D3 with Calcium,13094301000001102
Sunya,9355201000001100
Supartz,9569101000001101
Supemtek Quadrivalent,92931000001105
Super Betavit,9355301000001109
Super Bio-Quinone,9355401000001101
Super C,9355501000001102
Super Wate-On,9355601000001103
Suplasyn,9557601000001108
Suplena,9620701000001107
Supportan,10545301000001106
Supralip,9355701000001108
Suprax,9355901000001105
Suprecur,9356001000001101
Suprefact,9356101000001100
Sure-Lax Senna,9356201000001107
Surgam,9356301000001103
Surgam SA,9356401000001106
Surgihoney,12607801000001104
Surmontil,9356501000001105
Survanta,9356601000001109
Survimed OPD,9627901000001105
Suscard,9356701000001104
Sustac,9356801000001108
Sustanon,9356901000001102
Sustiva,9357001000001103
Sutent,9357101000001102
Swalloweze Clear Instant Food & Fluid Thickener,12760601000001106
Swarm,9357201000001109
Sycrest,11074201000001109
Sylvant,12095301000001107
Symbicort,12782601000001105
Symbicort Turbohaler,9357301000001100
Symkevi,13287301000001102
Symmetrel,9357401000001108
Symtuza,13084901000001100
Synacthen,9357501000001107
Synacthen Depot,9357601000001106
Synagis,9357701000001101
Synalar,9357801000001105
Synalar C,9357901000001104
Synalar N,9358001000001102
Synarel,9358101000001101
Synastone,9358201000001108
Syncrodin,229481000001108
Syndol,9358301000001104
Syndol Headache Relief,13083201000001107
Syner-KINASE,9358401000001107
Synercid,9358501000001106
SynerVit-D3,11374701000001100
Synflex,9358601000001105
Synflorix,10539701000001106
Synjardy,12612401000001102
Synocrom,9555301000001106
Synolis,10708201000001100
Synopsis,10104601000001100
Synphase,9563301000001102
Syntaris,9358701000001100
Synthamin 14,9620801000001103
Synthamin 14 without electrolytes,9636001000001106
Synthamin 17,9636101000001107
Synthamin 17 without electrolytes,9632801000001100
Synthamin 9,9645801000001107
Synthamin 9 without electrolytes,9620901000001109
Syntocinon,9358801000001109
Syntometrine,9358901000001103
Synuretic,9359001000001108
Synvisc,9624501000001106
Syonell,92271000001100
Syprol,9359101000001109
SyreniRing,13284801000001102
Syrisal,12856901000001108
Syscor MR,9359201000001102
Systane,10108401000001108
Systane Balance,11476801000001107
Systane Ultra,10980301000001103
Sytron,9359301000001106
Tabphyn MR,9359501000001104
TachoSil,9645901000001101
Tacni,10980001000001101
Tafinlar,11973101000001107
Tagadine,9359601000001100
Tagamet,9359701000001105
Tagrisso,12755601000001109
Takhzyro,31281000001104
Talidex,11716601000001108
Talmanco,13087401000001103
Taltz,12761301000001106
Talzenna,30991000001100
Tambocor,9359801000001101
Tambocor XL,9359901000001107
Tamfrex XL,11981501000001108
Tamiflu,9360001000001109
Tamofen,9360101000001105
Tampovagan,9360201000001103
Tamsumac,13287401000001105
Tamurex,10549501000001101
Tanatril,9360301000001107
Tapclob,11479301000001105
Tapimio,482171000001102
Taptiqom,12471701000001106
Tarceva,9360401000001104
Tardcaps XL,9901101000001105
Tardiben,13055401000001102
Tardisc XL,10542901000001103
Targaxan,11706001000001103
Targinact,9907301000001100
Targocid,9360501000001100
Targretin,9360601000001101
Tarivid,9360701000001106
Tarka,9360901000001108
Tarodent,9361001000001104
Tasigna,9646001000001105
Tasmar,9361101000001103
TauroLock,13016701000001109
TauroLock-Hep,13016801000001100
TauroLock-U,13016901000001106
Tavanic,9361201000001105
Tavegil,9361301000001101
Tavlesse,227191000001109
Tavneos,532581000001109
Taxceus,10972901000001108
Taxol,9361401000001109
Taxotere,9361501000001108
Tazocin,9361601000001107
Tear-Lac,11081201000001101
Teardew,13274401000001107
Tearmos,13274501000001106
Tears Naturale,9361701000001102
Tears Naturale II,225351000001107
Tearvis,13274601000001105
Tecartus,72121000001102
Tecentriq,13083501000001105
Tecfidera,12086301000001102
Technescan DTPA,92241000001109
Technescan HDP,12649301000001108
Technescan MAG3,12617601000001101
Technescan MIBI,12760801000001105
TechneScan PYP,12644601000001101
Teetha,9361801000001106
Teglutik,12633301000001109
Tegretol,9361901000001100
Tegretol Chewtabs,9362001000001108
Tegretol Prolonged Release,9362101000001109
Tegsedi,13290801000001107
Tektrotyd,154631000001109
Telfast,9362201000001102
Telzir,9362301000001106
Temgesic,9362401000001103
Temodal,9362501000001104
Temomedac,10706301000001105
Tenben,9362601000001100
Tenchlor,9362701000001105
TendoVis,12457401000001105
Tenif,9362801000001101
Tenkasi,379071000001108
Tenkicin,9362901000001107
Tenoret,9363001000001103
Tenoretic,9363101000001102
Tenormin,9363201000001109
Tenprolide XL,11470201000001109
Tensaid XL,9896801000001101
Tensipine MR,9363301000001100
Tensium,9363401000001108
Tensomex,9363501000001107
Tensopril,9363601000001106
Tentrini,9646101000001106
Tentrini Energy,9642201000001100
Tentrini Energy Multifibre,9628001000001107
Tentrini Multifibre,9632901000001106
Teoptic,9363701000001101
Tepadina,10981601000001103
Tephine,11083901000001107
Tepmetko,175971000001103
Teragezza,12472601000001108
Teraleve,348271000001109
Teril Retard,9363801000001105
Teromeg,11472301000001101
Terra-Cortril,9363901000001104
Terra-Cortril Nystatin,9364001000001101
Terramycin,9364101000001100
Terrazine,9364201000001107
Terrosa,51871000001103
Tertroxin,9364301000001103
Teslascan,9364401000001106
Testavan,13273801000001106
Testim,9364501000001105
Testoderm,9364601000001109
Testogel,9364701000001104
Tetabulin,9364801000001108
Tetmodis,10980601000001109
Tetralysal,9364901000001102
Tetraspan,10108701000001101
Tevagrastim,10370501000001109
Teveten,9365001000001102
Teysuno,11373301000001101
Tezspire,686081000001101
Thaden,9365101000001101
Thamicarb,12225701000001105
Thealoz,11710701000001101
Thealoz Duo,12760201000001109
Thealoz Duo Gel,13030701000001104
TheiCal-D3,12218901000001107
Thelin,9365201000001108
Theo-Dur,9365301000001104
Theracap,12232501000001108
ThiaDose,230231000001100
ThiamEss,13290701000001103
Thick & Easy,9742701000001101
Thick & Easy Clear,12460701000001108
Thick & Easy Dairy,9740501000001106
Thick & Easy thickened juice,9740601000001105
Thicken Aid,13130701000001106
Thirty:30,11084001000001105
Thixo-D,9621001000001100
Thixo-D Cal-Free,10109801000001102
Thorens,12232701000001102
Thovaline,9365401000001107
Thwart,9907401000001108
Thymoglobulin,9642301000001109
Thyrogen,9365501000001106
ThySat,11712101000001103
Ticlid,9365601000001105
TicoVac,9565901000001100
Tidomat,11475801000001103
Tifaxin XL,9905601000001103
Tiger Balm Red,9365701000001100
Tiger Balm White,9365801000001109
Tilade,9365901000001103
Tilade Syncroner,9366001000001107
Tildiem,9366101000001108
Tildiem LA,9366201000001101
Tildiem Retard,9366301000001105
Tilodol SR,11477401000001107
Tilofyl,9366401000001102
Tiloket,9366501000001103
Tiloket CR,9366601000001104
Tilolec,9366701000001109
Tiloryth,9366801000001100
Timentin,9366901000001106
Timodine,9367001000001105
Timoptol,9367101000001106
Timoptol-LA,9367201000001104
Tinaderm,9367301000001108
Tinaderm Plus,9367401000001100
Tinaderm-M,9367501000001101
Tiogiva,93191000001101
Tiopex,11078701000001105
TISSEEL,9359401000001103
Titralac,9367601000001102
Tivicay,11981201000001105
Tixycolds,9367701000001107
Tixycolds Cold and Allergy,9367801000001103
Tixycolds Cold and Hayfever,9367901000001109
Tixylix Baby,9368001000001106
Tixylix Chesty Cough,9368101000001107
Tixylix Cough & Cold,9368201000001100
Tixylix Dry Cough,9368301000001109
Tixylix Night Cough,9368401000001101
Tixylix Toddler,10366001000001105
Tobi,9585501000001105
Tobi Podhaler,11076101000001105
Tobradex,9368601000001103
Tobravisc,9896901000001107
Toctino,9895501000001107
ToddlerD,231891000001106
Toepedo,9368701000001108
Tofranil,9368801000001104
Toldelo XL,482881000001108
Tolterma XL,116131000001104
Tolthen XL,114871000001102
Tolucombi,12092101000001102
Tolura,12091701000001109
Tomudex,9368901000001105
Tonpular XL,10370601000001108
Topal,9369001000001100
Topamax,9369101000001104
Topicycline,9369201000001106
Topogyne,11975801000001100
Toradol,9369301000001102
Torbetol,9369401000001105
Torem,9369501000001109
Torisel,9898101000001108
Tostran,9369601000001108
Touch and Go,9369701000001103
Toujeo,12471501000001100
Toujeo DoubleStar,13291501000001101
Toviaz,9621101000001104
Tracleer,9369801000001107
Tracrium,9369901000001101
Tractocile,9370001000001102
Tracutil,11374201000001108
Tradorec XL,9370101000001101
Trajenta,11075201000001105
TraLife,11972301000001103
Tramacet,9370201000001108
Tramake,9370301000001104
Tramake Insts,9370401000001107
Tramquel SR,9370501000001106
Tramulief SR,9566001000001109
Trandate,9370601000001105
Trangina XL,9370701000001100
Tranquilyn,9370801000001109
Transiderm-Nitro,9370901000001103
TransiSoft,13033701000001109
Translarna,12763201000001103
Transtec,9371001000001107
Transvasin,9371101000001108
Tranxene,9371201000001101
Trapadex,13287101000001104
Trasicor,9371301000001105
Trasidrex,9371401000001102
Trasylol,9371501000001103
Travatan,9371601000001104
Travel Calm,9371701000001109
Traveleeze,9371801000001100
Travella,9371901000001106
Traxam,9372001000001103
Trazimera,13288001000001104
Treathay,655681000001106
Treclin,12090801000001109
Trecondi,225781000001102
Tredaptive,10364201000001105
Trelegy Ellipta,13087101000001109
Tremfya,13093801000001109
Trental,9372101000001102
Trepulmix,379081000001105
Tresiba FlexTouch,11706601000001106
Tresiba Penfill,11706701000001101
Trevicta,12761601000001100
Tri-Adcortyl,9372201000001109
Tri-Minulet,9563401000001105
Triadene,9566101000001105
Triam-Co,9372301000001100
Triamaxco,9372401000001108
Triapin,9372501000001107
Tridestra,9552501000001106
Trifyba,9372601000001106
Trileptal,9372701000001101
Triludan,9372801000001105
Trimbow,13059301000001107
Trimbow NEXThaler,155281000001109
Trimogal,115871000001103
Trimopan,9372901000001104
Trimovate,9373001000001108
Trinordiol,9566201000001103
Trinovum,9569201000001108
Trintek,9373101000001109
Triomel,12641901000001105
Triomel Peripheral,12642701000001100
Triple Dry Anti-perspirant,11078801000001101
Triptafen,9373201000001102
Triptafen-M,9373301000001106
TriRegol,10548401000001109
Trisenox,9373401000001103
Trisequens,9558601000001107
Trisequens Forte,9560701000001108
Tritace,9373501000001104
Triumeq,12220601000001109
Trixat XL,9900201000001105
Trizivir,9373601000001100
Trobalt,10976601000001100
Trodelvy,174171000001101
Trolactin,13031001000001106
Tropiovent,9373701000001105
Tropium,9373801000001101
Trosyl,9373901000001107
Truberzi,13056201000001108
Trulicity,12454301000001107
Trumenba,13057501000001108
Trurapi,94371000001104
Trusopt,9374001000001105
Truvada,9374101000001106
Truxima,13033101000001108
Tubilux,9566301000001107
Tuinal,9374201000001104
Tukysa,175471000001106
TUMS,9584701000001103
Turgeon,13086701000001107
Tussabron,10541101000001107
Twinlab,9374401000001100
Twinrix,9374501000001101
TwoCal,10982201000001108
TwoCal Bolus,92541000001107
Twocal HN,9374601000001102
Tybost,12086401000001105
Tygacil,9374701000001107
Tylex,9374801000001103
Tymbrineb,11972601000001109
Typherix,9374901000001109
Typhim Vi,9375001000001109
TYR Anamix Infant,10110701000001100
TYR Anamix Infant methionine free,10110201000001108
TYR Anamix Junior,12468401000001103
TYR Anamix Junior LQ,10541701000001108
TYR cooler,9636201000001100
TYR Easy,553371000001109
TYR explore5,31271000001101
TYR express,9621201000001106
TYR gel,9628101000001108
TYR Lophlex,233071000001103
TYR Lophlex LQ,11468301000001105
TYR Maxamaid,9642701000001108
TYR Maxamum,9642801000001104
TYR sphere,72491000001108
Tyrozets,9375101000001105
Tysabri,9375201000001103
Tyvera,9898201000001101
Tyverb,9624601000001105
Uard XL,11708201000001105
Ubretid,9375301000001107
UCD amino5,13282201000001108
Ucedane,13082401000001101
Ucerax,9375401000001104
Udderly Smooth,13059001000001109
Udderly Smooth Extra Care,13058901000001104
