"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"8799011000001104",Zopiclone 3.75mg/5ml oral suspension,"385024007","26643006",,,"258685003","777992004",N05CF01
"8798911000001108",Zopiclone 7.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777992004",N05CF01
"8724011000001106",Tolbutamide 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","777798008",A10BB03
"8723711000001106",Tranexamic acid 250mg/5ml oral solution,"385023001","26643006",,,"258684004","777821001",B02AA02
"8724211000001101",Tizanidine 4mg/5ml oral solution,"385023001","26643006",,,"258685003","777790001",M03BX02
"8723311000001107",Tranexamic acid 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","777821001",B02AA02
"8724111000001107",Tizanidine 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","777790001",M03BX02
"8723911000001108",Topiramate 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777808008",N03AX11
"8723811000001103",Topiramate 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777808008",N03AX11
"8723011000001109",Tranexamic acid 500mg/5ml oral solution,"385023001","26643006",,,"258684004","777821001",B02AA02
"8722711000001103",Venlafaxine 37.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777926007",N06AX16
"8722811000001106",Tranexamic acid 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","777821001",B02AA02
"8716511000001103",Pyridostigmine bromide 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8716011000001106",Pyridostigmine bromide 150mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8716811000001100",Pyridostigmine bromide 50mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8716911000001105",Pyridostigmine bromide 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8716111000001107",Pyridostigmine bromide 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8717111000001105",Pyridostigmine bromide 60mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8716611000001104",Pyridostigmine bromide 30mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8717211000001104",Pyridostigmine bromide 75mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8716711000001108",Pyridostigmine bromide 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8717311000001107",Pyridostigmine bromide 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8717411000001100",Pyridoxine 100micrograms/5ml oral solution,"385023001","26643006",,,"258685003","777369007",A11HA02
"8717511000001101",Pyridoxine 100micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","777369007",A11HA02
"8717611000001102",Pyridoxine 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8718111000001106",Pyridoxine 150mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8718211000001100",Pyridoxine 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8717711000001106",Pyridoxine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8718311000001108",Pyridoxine 200mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8717811000001103",Pyridoxine 125mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8717911000001108",Pyridoxine 125mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8722211000001105",Sodium bicarbonate 100mg/5ml oral solution,"385023001","26643006",,,"258684004","777550001",
"8722311000001102",Sodium bicarbonate 1g/5ml oral suspension,"385024007","26643006",,,"258684004","777550001",
"8722411000001109",Sodium bicarbonate 210mg/5ml oral solution,"385023001","26643006",,,"258684004","777550001",
"8722511000001108",Sodium bicarbonate 333mg/5ml oral solution,"385023001","26643006",,,"258684004","777550001",
"8722611000001107",Sodium bicarbonate 420mg/5ml (1mmol/ml) oral solution,"385023001","26643006",,,"258684004","777550001",
"7290911000001109",Nelaton catheter male 6Ch,,,,,,,
"8723111000001105",Sodium chloride 1.5g/5ml (5.13mmol/ml) oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8723511000001101",Sodium chloride 292.5mg/5ml (1mmol/ml) oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8723211000001104",Sodium chloride 150mg/5ml oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8723611000001102",Sodium chloride 400mg/5ml oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8723411000001100",Sodium chloride 1g/5ml oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8718511000001102",Pyridoxine 250mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8718611000001103",Pyridoxine 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8718711000001107",Pyridoxine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8718911000001109",Pyridoxine 300micrograms/5ml oral solution,"385023001","26643006",,,"258685003","777369007",A11HA02
"8719011000001100",Pyridoxine 300micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","777369007",A11HA02
"8718811000001104",Pyridoxine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8719511000001108",Pyridoxine 5mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8719611000001107",Pyridoxine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8719111000001104",Pyridoxine 500mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8719211000001105",Pyridoxine 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8719311000001102",Pyridoxine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","777369007",A11HA02
"8719411000001109",Pyridoxine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777369007",A11HA02
"8719711000001103",Quinine bisulfate 300mg/5ml oral suspension,"385024007","26643006",,,"258684004","13816311000001106",P01BC01
"8719911000001101",Quinine sulfate 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","13816611000001101",P01BC01
"8720111000001103",Quinine sulfate 300mg/5ml oral suspension,"385024007","26643006",,,"258684004","13816611000001101",P01BC01
"8719811000001106",Quinine dihydrochloride 300mg/5ml oral solution,"385023001","26643006",,,"258684004","13816411000001104",P01BC01
"8720411000001108",Ramipril 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777395009",C09AA05
"8720611000001106",Ramipril 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","777395009",C09AA05
"8720511000001107",Ramipril 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777395009",C09AA05
"8720711000001102",Ramipril 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","777395009",C09AA05
"8720211000001109",Ramipril 1.25mg/5ml oral solution,"385023001","26643006",,,"258685003","777395009",C09AA05
"8721211000001103",Riboflavin 120mg/5ml oral solution,"385023001","26643006",,,"258684004","777436008",A11HA04
"8720811000001105",Ramipril 5mg/5ml oral solution,"385023001","26643006",,,"258684004","777395009",C09AA05
"8721311000001106",Riboflavin 120mg/5ml oral suspension,"385024007","26643006",,,"258684004","777436008",A11HA04
"8720311000001101",Ramipril 1.25mg/5ml oral suspension,"385024007","26643006",,,"258685003","777395009",C09AA05
"8720911000001100",Ramipril 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777395009",C09AA05
"8721711000001105",Sertraline 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","777521008",N06AB06
"8721811000001102",Sertraline 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777521008",N06AB06
"8721911000001107",Sertraline 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777521008",N06AB06
"8721111000001109",Riboflavin 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","777436008",A11HA04
"8722011000001100",Simvastatin 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777537002",C10AA01
"8722111000001104",Simvastatin 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","777537002",C10AA01
"8673611000001107",Elasticated viscose stockinette mittens 2-8 years,,,,,,,
"8673711000001103",Elasticated viscose stockinette mittens 8-14 years,,,,,,,
"8673811000001106",Elasticated viscose stockinette mittens up to 24 months,,,,,,,
"8673911000001101",Elasticated viscose stockinette socks 8-14 years,,,,,,,
"8674011000001103",Elasticated viscose stockinette socks up to 8 years,,,,,,,
"8657311000001107",Iomeprol 51.03% (Iodine 250mg/ml) solution for injection 150ml bottles,"385219001","72607000","419672006","258773002","258684004","776374007",
"8657211000001104",Iomeprol 51.03% (Iodine 250mg/ml) solution for injection 50ml bottles,"385219001","72607000","419672006","258773002","258684004","776374007",
"8657511000001101",Iomeprol 61.24% (Iodine 300mg/ml) solution for injection 75ml bottles,"385219001","58761000052107","419672006","258773002","258684004","776374007",
"8726611000001108",Sotalol 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777597000",C07AA07
"8725111000001106",Sodium chloride 5mg/5ml oral solution,"385023001","26643006",,,"258684004","777553004",A12CA01
"8726711000001104",Sotalol 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777597000",C07AA07
"8725811000001104",Sodium phenylbutyrate 1.25g/5ml oral suspension,"385024007","26643006",,,"258684004","230391000001105",A16AX03
"8725911000001109",Sodium phenylbutyrate 1g/5ml oral suspension,"385024007","26643006",,,"258684004","230391000001105",A16AX03
"8727411000001107",Sotalol 80mg/5ml oral solution,"385023001","26643006",,,"258684004","777597000",C07AA07
"8727111000001102",Sotalol 40mg/5ml oral solution,"385023001","26643006",,,"258684004","777597000",C07AA07
"8726111000001100",Sodium phenylbutyrate 625mg/5ml oral suspension,"385024007","26643006",,,"258684004","230391000001105",A16AX03
"8727511000001106",Sotalol 80mg/5ml oral suspension,"385024007","26643006",,,"258684004","777597000",C07AA07
"8727211000001108",Sotalol 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","777597000",C07AA07
"8726811000001107",Sotalol 25mg/5ml oral solution,"385023001","26643006",,,"258684004","777597000",C07AA07
"8726911000001102",Sotalol 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777597000",C07AA07
"8726411000001105",Spironolactone 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777603002",C03DA01
"8727011000001103",Spironolactone 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","777603002",C03DA01
"8727611000001105",Spironolactone 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","777603002",C03DA01
"8726511000001109",Spironolactone 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777603002",C03DA01
"8726311000001103",Spironolactone 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777603002",C03DA01
"8725511000001102",Tetrabenazine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777726001",N07XX06
"8725411000001101",Tetrabenazine 6.25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777726001",N07XX06
"8726211000001106",Tacrolimus 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","777663000",L04AD02
"8725711000001107",Tetrabenazine 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777726001",N07XX06
"8726011000001101",Tacrolimus 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","777663000",L04AD02
"8725611000001103",Tetrabenazine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777726001",N07XX06
"8725311000001108",Theophylline 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777737000",R03DA04
"8724911000001105",Thiamine 100mg/5ml oral solution,"385023001","26643006",,,"258684004","777739002",A11DA01
"8725211000001100",Theophylline 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777737000",R03DA04
"8724611000001104",Thiamine 50mg/5ml oral solution,"385023001","26643006",,,"258684004","777739002",A11DA01
"8724811000001100",Thiamine 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","777739002",A11DA01
"8724511000001103",Thiamine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","777739002",A11DA01
"8724411000001102",Tizanidine 2mg/5ml oral solution,"385023001","26643006",,,"258685003","777790001",M03BX02
"8715711000001100",Benzocaine powder,"3097611000001100","3594011000001102",,,"258684004",,n/a
"41763911000001106",Fosamprenavir 50mg/ml oral suspension,"385024007","26643006",,,"258684004","776038005",J05AE07
"8657411000001100",Iomeprol 61.24% (Iodine 300mg/ml) solution for injection 50ml bottles,"385219001","58761000052107","419672006","258773002","258684004","776374007",V08AB10
"8657611000001102",Iomeprol 61.24% (Iodine 300mg/ml) solution for injection 100ml bottles,"385219001","58761000052107","419672006","258773002","258684004","776374007",V08AB10
"8657711000001106",Iomeprol 61.24% (Iodine 300mg/ml) solution for injection 200ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",V08AB10
"8657911000001108",Iomeprol 71.44% (Iodine 350mg/ml) solution for injection 75ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",
"8658311000001108",Iomeprol 81.65% (Iodine 400mg/ml) solution for injection 75ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",
"8666311000001103",Methylcellulose 200mg/5ml oral solution,"385023001","26643006",,,"258684004","776743008",A06AC06
"8666411000001105",Methylcellulose 300mg/5ml oral solution,"385023001","26643006",,,"258684004","776743008",A06AC06
"8666611000001108",Methylcellulose 450mg/5ml oral solution,"385023001","26643006",,,"258684004","776743008",A06AC06
"8667311000001100",Methyldopa 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","776747009",C02AB01
"8667411000001107",Methyldopa 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","776747009",C02AB01
"8668011000001102",Metoprolol 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8668211000001107",Metoprolol 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8668411000001106",Metoprolol 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776770001",C07AB02
"8668711000001100",Metoprolol 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8668811000001108",Metoprolol 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776770001",C07AB02
"8668511000001105",Metoprolol 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8668911000001103",Metoprolol 50mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8668611000001109",Metoprolol 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776770001",C07AB02
"8669111000001108",Metoprolol 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776770001",C07AB02
"8669211000001102",Metoprolol 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776770001",C07AB02
"8669311000001105",Metoprolol 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776770001",C07AB02
"8669511000001104",Naltrexone 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776866001",N07BB04
"8669611000001100",Naltrexone 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776866001",N07BB04
"8669711000001109",Naproxen 250mg/5ml oral suspension,"385024007","26643006","733015007","258773002","258684004","776871008",M01AE02
"8658011000001105",Iomeprol 71.44% (Iodine 350mg/ml) solution for injection 100ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",V08AB10
"8658111000001106",Iomeprol 71.44% (Iodine 350mg/ml) solution for injection 200ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",V08AB10
"8658211000001100",Iomeprol 81.65% (Iodine 400mg/ml) solution for injection 50ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",V08AB10
"8658411000001101",Iomeprol 81.65% (Iodine 400mg/ml) solution for injection 100ml bottles,"385219001","58751000052109","419672006","258773002","258684004","776374007",V08AB10
"8664011000001106",Metformin 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","776713006",A10BA02
"42085011000001109",Metformin 500mg/5ml oral solution,"385023001","26643006",,,"258684004","776713006",A10BA02
"8664411000001102",Metformin 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","776713006",A10BA02
"8664611000001104",Metformin 850mg/5ml oral solution,"385023001","26643006",,,"258684004","776713006",A10BA02
"8664911000001105",Methotrexate 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776732000",L04AX03
"8664711000001108",Metformin 850mg/5ml oral suspension,"385024007","26643006",,,"258684004","776713006",A10BA02
"8665011000001105",Methotrexate 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776732000",L04AX03
"8665111000001106",Methotrexate 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776732000",L04AX03
"8665211000001100",Methotrexate 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776732000",L04AX03
"8665311000001108",Methotrexate 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776732000",L04AX03
"8665411000001101",Methotrexate 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","776732000",L04AX03
"8665611000001103",Methotrexate 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776732000",L04AX03
"8665711000001107",Methotrexate 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776732000",L04AX03
"8666011000001101",Methotrexate 7.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776732000",L04AX03
"8665811000001104",Methotrexate 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776732000",L04AX03
"8665911000001109",Methotrexate 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776732000",L04AX03
"8673411000001109",Elasticated viscose stockinette clava 5-14 years,,,,,,,
"8673511000001108",Elasticated viscose stockinette clava 6 months-5 years,,,,,,,
"8715811000001108",Pyridostigmine bromide 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8716311000001109",Pyridostigmine bromide 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8715911000001103",Pyridostigmine bromide 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777367009",N07AA02
"8716411000001102",Pyridostigmine bromide 25mg/5ml oral solution,"385023001","26643006",,,"258684004","777367009",N07AA02
"8669811000001101",Naproxen 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","776871008",M01AE02
"8670011000001105",Nifedipine 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776908002",C08CA05
"8670111000001106",Nifedipine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776908002",C08CA05
"8670411000001101",Nifedipine 60mg/5ml oral suspension,"385024007","26643006",,,"258684004","776908002",C08CA05
"42132511000001105",Nitrazepam 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776924001",N05CD02
"8670311000001108",Nifedipine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776908002",C08CA05
"8670511000001102",Omeprazole 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776991000",A02BC01
"8670611000001103",Omeprazole 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776991000",A02BC01
"8670711000001107",Omeprazole 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776991000",A02BC01
"8670811000001104",Omeprazole 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776991000",A02BC01
"8670911000001109",Oxybutynin 5mg/5ml oral solution,"385023001","26643006",,,"258684004","777025009",G04BD04
"8671011000001101",Oxybutynin 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777025009",G04BD04
"8671211000001106",Perindopril erbumine 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","22209011000001101",C09AA04
"8671111000001100",Paracetamol 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","777067000",N02BE01
"8671311000001103",Perindopril erbumine 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","22209011000001101",C09AA04
"322289005",Paracetamol 500mg/5ml oral suspension sugar-free,"385024007","26643006",,,"258684004","777067000",N02BE01
"8671411000001105",Phenoxybenzamine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","777173002",C04AX02
"8671511000001109",Phenoxybenzamine 25mg/5ml oral suspension,"385024007","26643006",,,"258684004","777173002",C04AX02
"8671611000001108",Prazosin 1mg/5ml oral solution,"385023001","26643006",,,"258685003","777302001",C02CA01
"8671711000001104",Prazosin 1mg/5ml oral suspension,"385024007","26643006",,,"258685003","777302001",C02CA01
"8671911000001102",Prazosin 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","777302001",C02CA01
"8672111000001105",Promazine 10mg/5ml oral solution,"385023001","26643006",,,"258684004","777330001",N05AA03
"8672211000001104",Promazine 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","777330001",N05AA03
"8672011000001109",Prednisolone 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","777309005",H02AB06
"8672311000001107",Propantheline bromide 15mg/5ml oral solution,"385023001","26643006",,,"258684004","777337003",A03AB05
"8672411000001100",Propantheline bromide 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","777337003",A03AB05
"8672511000001101",Propantheline bromide 7.5mg/5ml oral solution,"385023001","26643006",,,"258684004","777337003",A03AB05
"8672711000001106",Propranolol 40mg/5ml oral solution,"385023001","26643006",,,"258684004","777344007",C07AA05
"8672611000001102",Propantheline bromide 7.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","777337003",A03AB05
"8672811000001103",Propranolol 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","777344007",C07AA05
"8672911000001108",Propranolol 80mg/5ml oral solution,"385023001","26643006",,,"258684004","777344007",C07AA05
"8673111000001104",Propylthiouracil 150mg/5ml oral suspension,"385024007","26643006",,,"258684004","777349002",H03BA02
"8673211000001105",Pyrazinamide 500mg/5ml oral solution,"385023001","26643006",,,"258684004","777364002",J04AK01
"8673311000001102",Pyrazinamide 500mg/5ml oral suspension,"385024007","26643006",,,"258684004","777364002",J04AK01
"8583411000001106",Levomepromazine 50mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"8583211000001107",Levomepromazine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776520002",N05AA02
"8578811000001108",Bivalirudin 250mg powder for solution for infusion vials,"764843001","47625008","415818006","415818006","258684004","774885001",B01AE06
"8620611000001102",Levothyroxine sodium 50micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8620711000001106",Levothyroxine sodium 60micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8620911000001108",Levothyroxine sodium 62.5micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8621011000001100",Levothyroxine sodium 62.5micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8621211000001105",Levothyroxine sodium 750micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8621311000001102",Levothyroxine sodium 750micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8620811000001103",Levothyroxine sodium 60micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8621411000001109",Levothyroxine sodium 75micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8621911000001101",Lisinopril 10mg/5ml oral solution,"385023001","26643006",,,"258684004","776550005",C09AA03
"8622011000001108",Lisinopril 10mg/5ml oral suspension,"385024007","26643006",,,"258684004","776550005",C09AA03
"8584111000001104",Levothyroxine sodium 100micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8584211000001105",Levothyroxine sodium 10micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8584411000001109",Levothyroxine sodium 12.5micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8584511000001108",Levothyroxine sodium 12.5micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8584611000001107",Levothyroxine sodium 125micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8584711000001103",Levothyroxine sodium 125micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8584311000001102",Levothyroxine sodium 10micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8584811000001106",Levothyroxine sodium 150micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8584911000001101",Levothyroxine sodium 150micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8585011000001101",Levothyroxine sodium 15micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8585111000001100",Levothyroxine sodium 15micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586611000001103",Levothyroxine sodium 175micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8586711000001107",Levothyroxine sodium 175micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8585211000001106",Levothyroxine sodium 200micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8585411000001105",Levothyroxine sodium 20micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8585511000001109",Levothyroxine sodium 20micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8585811000001107",Levothyroxine sodium 300micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8585611000001108",Levothyroxine sodium 25micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8585911000001102",Levothyroxine sodium 300micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8585711000001104",Levothyroxine sodium 25micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586811000001104",Levothyroxine sodium 250micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8586011000001105",Levothyroxine sodium 30micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8586111000001106",Levothyroxine sodium 30micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586911000001109",Levothyroxine sodium 250micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586211000001100",Levothyroxine sodium 400micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8587011000001108",Levothyroxine sodium 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8586411000001101",Levothyroxine sodium 40micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776526008",H03AA01
"8587111000001109",Levothyroxine sodium 500micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586311000001108",Levothyroxine sodium 400micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8586511000001102",Levothyroxine sodium 40micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776526008",H03AA01
"8661411000001104",Magnesium glycerophosphate (magnesium 97.2mg/5ml (4mmol/5ml)) oral solution,"385023001","26643006",,,"258684004","776614007",
"8661511000001100",Magnesium glycerophosphate (magnesium 97.2mg/5ml (4mmol/5ml)) oral suspension,"385024007","26643006",,,"258684004","776614007",
"8660911000001100",Magnesium glycerophosphate 1.944g/5ml oral solution,"385023001","26643006",,,"258684004","776614007",
"8661111000001109",Magnesium glycerophosphate 1.944g/5ml oral suspension,"385024007","26643006",,,"258684004","776614007",
"8660711000001102",Magnesium glycerophosphate 122.3mg/5ml (magnesium 5mmol/5ml) oral solution,"385023001","26643006",,,"258684004","776614007",
"8660811000001105",Magnesium glycerophosphate 122.3mg/5ml (magnesium 5mmol/5ml) oral suspension,"385024007","26643006",,,"258684004","776614007",
